imu_1,imu_2,imu_3,imu_4,imu_5,imu_6,imu_7,imu_8,imu_9,imu_10,imu_11,flex_start,flex_end,flex_x_interpolated
531002,-2.509,8.279,-5.432,1.719,0.911,1.3,4.2,107.25,-31.95,27.4,120,0.097,1131.4153070305547
531056,-2.478,5.207,-3.819,0.42,1.045,2.596,-28.2,97.8,-47.4,27.0,149,0.12,1130.99139721151
531110,3.615,10.965,-7.611,1.206,1.147,1.144,-28.2,97.8,-47.4,27.2,160,0.129,1130.5674873924652
531164,-3.428,2.284,-1.808,-0.069,1.267,3.137,-28.2,97.8,-47.4,27.2,165,0.133,1130.1435775734203
531218,5.258,5.77,-8.95,4.234,-0.745,0.863,-28.2,97.8,-47.4,27.3,201,0.162,1129.7196677543757
531272,2.464,4.594,-5.904,-0.459,2.53,3.921,-68.85,64.5,-41.55,27.0,1851,1.492,1129.2957579353308
531326,-0.124,-1.068,-5.71,4.094,-0.563,-0.375,-74.25,44.55,-30.15,27.4,170,0.137,1128.871848116286
531380,10.568,10.489,-9.902,-1.544,3.168,4.345,-74.25,44.55,-30.15,27.2,183,0.147,1128.447938297241
531434,3.891,-1.185,-5.789,2.865,0.459,-0.104,-80.25,31.05,-21.3,27.1,187,0.151,1128.0240284781964
531488,9.601,2.066,-7.563,0.111,1.758,2.747,-80.25,31.05,-21.3,27.3,180,0.145,1127.6001186591516
531542,8.016,1.812,-6.273,0.862,1.292,1.46,-82.5,11.7,-8.55,27.2,152,0.122,1127.1762088401067
531596,9.055,-2.409,-6.895,1.013,1.606,2.131,-82.5,11.7,-8.55,27.0,176,0.142,1126.7522990210618
531650,11.533,0.974,-9.098,1.623,0.594,0.609,-82.5,11.7,-8.55,27.3,186,0.15,1126.3283892020172
531704,9.747,-0.024,-8.284,-0.483,0.895,1.237,-82.5,11.7,-8.55,27.0,169,0.136,1125.9044793829723
531758,9.613,1.089,-9.012,0.135,0.042,-0.204,-73.95,-10.2,13.65,26.8,188,0.152,1125.4805695639275
531812,9.201,1.29,-9.335,-0.332,-0.713,-0.835,-73.95,-10.2,13.65,27.3,192,0.155,1125.0566597448828
531866,10.539,1.925,-10.022,-0.929,-1.117,-1.224,-73.95,-10.2,13.65,27.2,171,0.138,1124.632749925838
531920,9.328,0.383,-8.375,-1.752,-1.204,-1.317,-81.3,0.9,1.5,27.3,183,0.147,1124.208840106793
531974,10.549,0.905,-8.856,-1.077,-1.83,-2.131,-81.3,0.9,1.5,27.2,177,0.143,1123.7849302877485
532028,9.469,1.805,-7.879,-2.635,-1.176,-1.553,-82.8,20.25,-15.45,27.2,159,0.128,1123.3610204687036
532082,6.979,2.167,-6.515,-1.672,-1.714,-2.231,-82.8,20.25,-15.45,27.1,163,0.131,1122.9371106496587
532136,5.047,3.033,-6.132,-1.281,-1.703,-2.005,-78.3,38.85,-25.35,27.2,672,0.542,1122.513200830614
532190,4.106,4.187,-6.574,-0.947,-1.589,-1.887,-78.3,38.85,-25.35,27.2,1645,1.326,1122.0892910115692
532244,5.337,4.64,-6.093,-1.136,-1.495,-1.8,-73.95,53.85,-41.1,26.8,2270,1.829,1121.6653811925244
532298,-0.373,5.713,-6.706,-0.247,-1.814,-2.554,-73.95,53.85,-41.1,26.9,1213,0.978,1121.2414713734797
532352,-0.991,5.253,-4.942,-2.229,-0.096,-0.581,-59.7,75.15,-58.2,27.2,1284,1.035,1120.8175615544349
532406,1.539,8.124,-5.847,-0.491,-1.333,-2.516,-59.7,75.15,-58.2,27.1,1615,1.301,1120.39365173539
532460,-4.216,4.767,-4.063,-0.998,-0.572,-1.104,-39.6,90.6,-58.2,27.3,2463,1.985,1119.9697419163454
532514,-1.226,8.329,-5.246,-0.525,-1.155,-1.514,-39.6,90.6,-58.2,27.3,2627,2.117,1119.5458320973005
532568,-3.498,6.294,-3.519,-1.231,-0.41,-1.249,-39.6,90.6,-58.2,27.1,2896,2.334,1119.1219222782556
532622,-4.192,7.247,-4.037,-0.598,-0.579,-1.812,-7.2,103.05,-47.7,27.0,3001,2.418,1118.698012459211
532676,-4.266,5.286,-2.413,-1.448,0.328,-0.802,-7.2,103.05,-47.7,26.8,3171,2.555,1118.2741026401661
532730,-8.811,2.837,-0.385,0.288,-0.43,-1.191,-7.2,103.05,-47.7,27.0,3217,2.592,1117.8501928211213
532784,-7.812,5.37,0.412,-0.258,0.449,0.518,-7.2,103.05,-47.7,27.2,3112,2.508,1117.4262830020766
532838,-7.456,3.627,-0.95,1.489,0.052,0.194,7.2,104.85,-38.1,27.2,3048,2.456,1117.0023731830318
532892,-5.504,6.187,-1.918,0.06,1.508,2.055,7.2,104.85,-38.1,27.2,2815,2.268,1116.5784633639869
532946,-4.997,3.881,-2.193,1.879,0.515,1.621,-4.65,102.6,-45.75,27.1,1661,1.339,1116.1545535449422
533000,-0.721,7.051,-5.605,1.569,1.101,1.548,-4.65,102.6,-45.75,27.2,115,0.093,1115.7306437258974
533054,-2.545,3.924,-5.794,0.732,1.547,2.553,-24.0,96.0,-56.4,27.1,147,0.118,1115.3067339068525
533108,5.059,9.201,-6.735,0.765,1.533,1.289,-46.35,84.0,-56.1,27.1,163,0.131,1114.8828240878079
533162,0.857,5.701,-7.017,1.233,1.008,1.067,-46.35,84.0,-56.1,27.0,608,0.49,1114.458914268763
533216,2.981,6.249,-7.259,-0.603,2.266,2.592,-68.55,67.2,-39.0,26.8,156,0.126,1114.0350044497181
533270,3.558,4.245,-4.52,1.064,0.812,1.951,-68.55,67.2,-39.0,27.2,973,0.784,1113.6110946306735
533324,6.938,7.214,-8.689,1.199,0.984,1.343,-73.5,49.2,-24.9,27.0,172,0.139,1113.1871848116286
533378,2.789,2.727,-6.232,0.761,0.841,1.963,-73.5,49.2,-24.9,27.2,167,0.135,1112.7632749925838
533432,9.359,8.411,-8.188,-0.801,1.567,2.575,-73.5,49.2,-24.9,27.2,148,0.119,1112.339365173539
533486,4.657,-0.153,-4.786,1.46,0.0,0.978,-73.5,49.2,-24.9,27.1,168,0.135,1111.9154553544943
533540,8.404,4.841,-7.432,-0.32,1.207,2.514,-79.8,27.9,-12.6,27.5,165,0.133,1111.4915455354494
533594,7.374,2.389,-5.552,1.388,0.436,0.718,-79.8,27.9,-12.6,27.2,184,0.148,1111.0676357164045
533648,6.864,0.01,-4.99,0.427,0.969,1.625,-79.8,27.9,-12.6,26.8,185,0.149,1110.6437258973597
533702,10.475,-0.333,-6.778,1.999,0.295,0.582,-81.0,-0.15,3.0,27.2,175,0.141,1110.219816078315
533756,7.666,-0.122,-6.572,0.06,1.25,1.719,-81.0,-0.15,3.0,27.2,166,0.134,1109.7959062592702
533810,9.802,-0.034,-6.701,0.875,0.696,0.707,-75.6,-8.85,11.25,27.0,147,0.118,1109.3719964402253
533864,7.142,-2.181,-11.93,-1.702,2.137,4.005,-75.6,-8.85,11.25,27.0,175,0.141,1108.9480866211807
533918,8.619,-1.142,-5.411,-0.557,0.194,0.061,-70.5,-15.15,18.45,27.0,149,0.12,1108.5241768021358
533972,9.433,2.574,-11.135,1.421,-2.41,-3.81,-70.5,-15.15,18.45,27.1,171,0.138,1108.100266983091
534026,10.795,0.177,-9.857,-1.237,-1.28,-1.625,-75.45,-6.3,11.85,27.3,162,0.131,1107.6763571640463
534080,11.212,2.337,-7.889,-2.315,-1.086,-1.187,-75.45,-6.3,11.85,27.2,168,0.135,1107.2524473450014
534134,8.428,3.189,-7.647,-1.004,-2.033,-2.622,-75.45,-6.3,11.85,27.2,167,0.135,1106.8285375259566
534188,8.835,2.928,-7.606,-1.384,-1.847,-2.414,-75.45,-6.3,11.85,27.3,174,0.14,1106.404627706912
534242,5.813,2.911,-6.443,-1.401,-1.729,-2.226,-81.0,29.85,-17.7,27.3,181,0.146,1105.980717887867
534296,7.633,4.053,-7.36,-1.35,-1.364,-2.617,-81.0,29.85,-17.7,27.1,1819,1.466,1105.5568080688222
534350,2.294,2.765,-5.437,-1.519,-1.296,-1.92,-81.0,29.85,-17.7,27.2,2348,1.892,1105.1328982497776
534404,4.654,6.242,-5.72,-1.921,-1.046,-1.848,-67.05,70.35,-46.8,27.2,1277,1.029,1104.7089884307327
534458,0.247,5.586,-4.879,-0.607,-1.443,-2.447,-67.05,70.35,-46.8,27.3,1251,1.008,1104.2850786116878
534512,0.778,7.077,-4.365,-1.748,-0.479,-1.086,-44.1,91.05,-50.55,27.2,1508,1.215,1103.8611687926432
534566,-1.611,5.768,-3.23,-0.732,-0.894,-1.731,-44.1,91.05,-50.55,26.9,2395,1.93,1103.4372589735983
534620,-2.653,6.582,-2.95,-0.897,-0.472,-1.405,-24.75,102.15,-45.45,26.9,2521,2.032,1103.0133491545535
534674,-4.587,6.768,-2.739,-0.823,-0.399,-1.262,-24.75,102.15,-45.45,27.2,2975,2.397,1102.5894393355088
534728,-3.201,8.255,-2.066,-1.257,-0.208,-0.787,-10.8,105.15,-39.0,27.4,3031,2.443,1102.165529516464
534782,-5.485,7.855,-2.653,0.08,-0.724,-1.779,-10.8,105.15,-39.0,27.2,3067,2.472,1101.741619697419
534836,-6.586,5.521,-1.618,-1.04,0.002,-0.532,2.55,108.6,-33.6,27.2,3159,2.546,1101.3177098783744
534890,-5.636,7.475,-1.666,-1.133,0.049,-0.519,12.0,106.8,-26.4,27.0,3223,2.597,1100.8938000593296
534944,-5.887,7.24,-1.267,-0.475,-0.071,-0.957,12.0,106.8,-26.4,27.1,3239,2.61,1100.4698902402847
534998,-6.553,5.801,-1.925,-0.629,-0.05,-0.913,12.0,106.8,-26.4,26.9,3287,2.649,1100.04598042124
535052,-9.1,4.848,0.608,-0.531,0.039,-0.226,12.0,106.8,-26.4,27.0,3494,2.816,1099.6220706021952
535106,-7.834,6.335,-0.036,0.578,-0.122,-0.912,24.9,102.45,-16.8,27.0,3539,2.852,1099.1981607831503
535160,-10.7,2.873,0.225,0.07,0.44,0.826,24.9,102.45,-16.8,26.9,3576,2.882,1098.7742509641057
535214,-7.125,6.218,-1.403,0.857,0.254,0.74,21.15,104.4,-18.15,27.2,3211,2.588,1098.3503411450608
535268,-6.11,4.884,-1.927,0.792,0.489,1.515,21.15,104.4,-18.15,27.0,2943,2.372,1097.926431326016
535322,-4.879,6.653,-1.276,0.912,0.625,2.341,10.8,107.85,-25.2,27.1,2009,1.619,1097.5025215069713
535376,-3.522,5.957,-2.708,2.098,0.016,1.476,10.8,107.85,-25.2,27.4,1013,0.816,1097.0786116879265
535430,-1.3,8.32,-4.666,0.33,1.527,2.38,-4.95,105.75,-38.55,27.2,507,0.409,1096.6547018688816
535484,-3.084,4.164,-5.136,1.8,0.106,1.614,-4.95,105.75,-38.55,27.2,181,0.146,1096.230792049837
535538,-0.785,7.614,-4.262,-0.01,1.904,3.416,-28.65,101.25,-44.55,27.0,157,0.127,1095.806882230792
535592,3.84,10.518,-8.332,2.06,0.153,0.386,-48.6,87.15,-49.05,26.9,171,0.138,1095.3829724117472
535646,-5.732,1.824,-3.201,-0.582,2.314,4.0,-48.6,87.15,-49.05,27.2,146,0.118,1094.9590625927024
535700,10.736,11.583,-8.784,2.276,-0.017,0.589,-48.6,87.15,-49.05,27.1,169,0.136,1094.5351527736577
535754,-4.937,-0.575,-2.947,-0.834,1.621,4.259,-48.6,87.15,-49.05,27.2,1919,1.546,1094.1112429546129
535808,11.906,7.087,-8.171,2.249,0.539,0.767,-77.55,41.55,-20.55,27.1,875,0.705,1093.687333135568
535862,2.306,3.922,-5.636,-0.267,1.596,3.195,-77.55,41.55,-20.55,27.0,165,0.133,1093.2634233165231
535916,9.682,4.621,-5.519,1.658,0.979,1.604,-77.55,41.55,-20.55,27.2,179,0.144,1092.8395134974785
535970,6.421,2.169,-6.472,0.796,1.109,2.118,-77.55,41.55,-20.55,27.2,149,0.12,1092.4156036784336
536024,8.657,2.239,-5.516,1.21,1.325,1.862,-84.0,12.9,-6.0,27.0,174,0.14,1091.9916938593888
536078,10.594,-0.204,-5.404,0.649,1.187,2.011,-84.0,12.9,-6.0,27.0,171,0.138,1091.5677840403441
536132,10.305,1.544,-6.534,1.577,0.674,1.121,-78.6,-6.45,6.15,27.4,167,0.135,1091.1438742212993
536186,11.437,-0.268,-7.669,1.393,0.281,0.631,-72.0,-15.9,14.4,27.2,183,0.147,1090.7199644022544
536240,10.937,1.168,-8.215,-0.041,0.928,1.099,-72.0,-15.9,14.4,27.0,167,0.135,1090.2960545832098
536294,11.03,3.385,-9.268,-0.148,-0.204,-0.622,-70.05,-21.6,21.9,26.9,153,0.123,1089.872144764165
536348,12.936,2.911,-9.922,-0.757,-0.977,-1.715,-70.05,-21.6,21.9,27.0,176,0.142,1089.44823494512
536402,11.171,0.97,-7.827,-2.053,-0.967,-1.668,-73.65,-11.1,12.3,27.2,168,0.135,1089.0243251260754
536456,9.893,1.417,-8.241,-1.046,-2.316,-3.075,-73.65,-11.1,12.3,27.2,176,0.142,1088.6004153070305
536510,8.911,1.111,-6.697,-0.962,-2.07,-2.578,-83.1,7.65,-1.35,27.0,168,0.135,1088.1765054879857
536564,9.313,3.17,-7.013,-1.748,-1.893,-2.391,-83.1,7.65,-1.35,27.0,247,0.199,1087.752595668941
536618,5.016,2.933,-6.598,-1.178,-1.996,-2.784,-83.1,7.65,-1.35,27.0,1381,1.113,1087.3286858498961
536672,3.63,2.713,-4.956,-1.482,-1.413,-1.736,-83.1,7.65,-1.35,27.1,1696,1.367,1086.9047760308513
536726,3.833,6.974,-5.674,-0.927,-1.53,-2.123,-77.1,51.0,-37.2,27.1,1865,1.503,1086.4808662118066
536780,1.355,5.069,-5.437,-1.262,-1.022,-1.693,-77.1,51.0,-37.2,27.1,1605,1.293,1086.0569563927618
536834,0.249,5.643,-4.475,-1.276,-0.956,-1.613,-77.1,51.0,-37.2,27.2,1524,1.228,1085.633046573717
536888,-0.74,6.709,-4.393,-0.88,-1.073,-1.685,-41.7,93.15,-53.25,27.3,1800,1.451,1085.2091367546723
536942,-0.972,8.078,-4.278,-1.241,-0.631,-1.396,-41.7,93.15,-53.25,27.0,2339,1.885,1084.7852269356274
536996,-0.702,7.975,-4.001,-1.103,-0.722,-1.848,-23.55,104.1,-47.7,26.8,2589,2.086,1084.3613171165825
537050,-4.992,5.813,-1.568,-1.411,-0.073,-1.102,-23.55,104.1,-47.7,27.0,2903,2.339,1083.937407297538
537104,-4.362,6.914,-1.216,-0.416,-0.878,-1.732,-9.45,107.25,-35.25,27.2,3062,2.468,1083.513497478493
537158,-4.748,7.374,-1.106,-0.548,-0.293,-1.172,-9.45,107.25,-35.25,27.2,3049,2.457,1083.0895876594482
537212,-5.212,7.57,-2.265,-0.215,-0.491,-1.629,6.75,106.5,-32.25,27.4,3112,2.508,1082.6656778404035
537266,-7.515,4.776,-0.603,-0.573,-0.034,-0.709,6.75,106.5,-32.25,27.1,3205,2.583,1082.2417680213587
537320,-7.118,5.435,-0.522,-0.161,-0.077,-0.714,17.1,105.9,-25.95,27.2,3303,2.662,1081.8178582023138
537374,-7.281,4.348,0.496,-0.336,0.066,-0.207,23.25,104.55,-22.05,27.2,3389,2.731,1081.3939483832692
537428,-9.881,2.16,1.714,0.404,0.292,0.391,23.25,104.55,-22.05,26.7,3283,2.646,1080.9700385642243
537482,-10.113,5.308,0.041,0.997,0.534,0.926,23.25,104.55,-22.05,27.0,2941,2.37,1080.5461287451794
537536,-4.877,3.57,-1.3,0.506,1.33,1.908,23.25,104.55,-22.05,27.1,1965,1.584,1080.1222189261348
537590,-4.654,4.721,-1.346,0.771,1.062,2.56,4.2,106.8,-31.95,27.2,141,0.114,1079.69830910709
537644,-1.247,8.648,-4.616,1.7,1.123,1.82,4.2,106.8,-31.95,27.2,123,0.099,1079.274399288045
537698,-0.702,6.73,-5.835,0.986,1.128,2.235,-18.0,104.85,-42.45,27.0,145,0.117,1078.8504894690002
537752,-1.379,7.597,-3.1,0.035,1.472,3.61,-18.0,104.85,-42.45,27.2,138,0.111,1078.4265796499556
537806,3.326,8.947,-6.132,1.047,1.506,1.962,-46.95,91.2,-42.3,27.2,182,0.147,1078.0026698309107
537860,-1.635,1.362,-3.584,1.026,0.768,2.848,-46.95,91.2,-42.3,27.0,127,0.102,1077.5787600118658
537914,8.734,10.872,-9.203,1.527,1.347,1.267,-72.15,65.7,-33.15,27.0,1509,1.216,1077.154850192821
537968,0.232,0.148,-5.392,0.569,1.642,2.989,-76.5,37.95,-16.5,26.8,184,0.148,1076.7309403737763
538022,11.94,7.891,-7.432,0.483,1.98,2.589,-76.5,37.95,-16.5,27.0,165,0.133,1076.3070305547315
538076,8.641,2.878,-6.038,0.648,1.188,1.743,-79.8,28.35,-4.2,27.2,128,0.103,1075.8831207356866
538130,8.545,4.336,-6.591,0.359,1.249,2.131,-79.8,28.35,-4.2,27.2,152,0.122,1075.459210916642
538184,9.122,2.559,-5.619,0.795,0.721,1.467,-79.8,28.35,-4.2,27.0,179,0.144,1075.035301097597
538238,8.217,0.579,-5.212,0.851,0.818,1.652,-79.8,28.35,-4.2,27.0,155,0.125,1074.6113912785522
538292,10.602,1.872,-5.945,0.715,0.488,1.29,-77.4,-6.15,12.3,27.0,159,0.128,1074.1874814595076
538346,9.428,0.014,-5.26,0.1,0.411,1.176,-77.4,-6.15,12.3,27.2,133,0.107,1073.7635716404627
538400,10.005,0.266,-4.875,0.272,0.446,0.789,-77.4,-6.15,12.3,27.0,159,0.128,1073.3396618214178
538454,8.763,-0.532,-5.737,1.221,-0.067,0.234,-77.4,-6.15,12.3,26.9,171,0.138,1072.9157520023732
538508,11.813,3.136,-7.918,-0.453,0.395,0.446,-67.8,-22.8,21.15,27.1,167,0.135,1072.4918421833283
538562,12.85,3.5,-7.879,-0.447,-0.57,-1.578,-69.45,-18.3,20.25,27.1,133,0.107,1072.0679323642835
538616,10.058,0.874,-7.089,-0.917,-1.139,-2.223,-69.45,-18.3,20.25,27.0,169,0.136,1071.6440225452388
538670,10.678,2.059,-6.335,-1.76,-0.796,-1.822,-79.35,-3.75,10.2,27.2,177,0.143,1071.220112726194
538724,10.602,3.232,-7.207,-0.334,-1.856,-3.213,-79.35,-3.75,10.2,27.0,159,0.128,1070.796202907149
538778,7.961,2.167,-6.371,-0.961,-1.603,-2.721,-81.75,21.0,-4.5,27.2,141,0.114,1070.3722930881045
538832,8.957,3.318,-5.409,-1.21,-1.86,-2.537,-81.75,21.0,-4.5,27.3,669,0.539,1069.9483832690596
538886,4.59,4.42,-6.084,-0.319,-1.786,-2.85,-81.75,21.0,-4.5,26.9,807,0.65,1069.5244734500147
538940,4.19,4.724,-5.614,-1.001,-1.566,-2.193,-81.75,21.0,-4.5,26.8,2327,1.875,1069.10056363097
538994,1.116,4.518,-4.647,-1.017,-1.239,-1.759,-73.65,63.3,-40.95,27.3,1815,1.463,1068.6766538119252
539048,1.781,5.966,-5.217,-0.488,-1.209,-1.998,-73.65,63.3,-40.95,27.0,777,0.626,1068.2527439928804
539102,0.302,6.716,-5.332,-1.45,-0.598,-1.163,-73.65,63.3,-40.95,27.2,1035,0.834,1067.8288341738357
539156,-0.402,7.207,-4.81,-0.476,-1.038,-1.934,-33.45,97.8,-51.9,27.4,1160,0.935,1067.4049243547909
539210,-2.531,6.108,-3.804,-1.307,-0.445,-1.135,-33.45,97.8,-51.9,27.0,2080,1.676,1066.981014535746
539264,-1.094,7.484,-3.352,-1.331,-0.569,-0.954,-16.5,103.35,-44.7,27.2,2219,1.788,1066.5571047167014
539318,-4.551,6.27,-2.478,-0.204,-1.018,-1.551,-16.5,103.35,-44.7,27.0,2312,1.863,1066.1331948976565
539372,-5.124,7.635,-3.158,-0.461,-0.613,-1.255,-2.55,106.65,-40.2,26.8,2656,2.14,1065.7092850786116
539426,-4.8,7.017,-2.035,-1.126,-0.109,-1.004,-2.55,106.65,-40.2,27.2,3067,2.472,1065.285375259567
539480,-6.39,4.975,-0.649,-0.278,-0.409,-0.977,9.6,107.4,-33.9,27.1,3132,2.524,1064.8614654405221
539534,-6.773,7.209,-2.301,0.167,0.304,-1.068,9.6,107.4,-33.9,27.2,3222,2.596,1064.4375556214773
539588,-8.88,2.413,-0.826,-1.036,-0.131,-0.094,20.25,103.8,-32.7,27.0,3297,2.657,1064.0136458024326
539642,-9.021,5.219,0.735,0.135,0.176,0.104,20.25,103.8,-32.7,27.2,3241,2.612,1063.5897359833878
539696,-11.583,2.188,0.682,0.77,0.773,0.807,21.15,103.2,-32.4,27.1,2931,2.362,1063.165826164343
539750,-6.05,3.994,-1.607,0.856,0.961,1.754,21.15,103.2,-32.4,27.2,2753,2.219,1062.7419163452983
539804,-5.598,4.329,-2.157,0.925,1.244,2.26,21.15,103.2,-32.4,27.1,2124,1.712,1062.3180065262534
539858,-1.037,6.28,-4.436,0.748,0.999,1.878,-9.0,104.85,-45.75,27.2,229,0.185,1061.8940967072085
539912,-4.219,6.416,-3.625,0.648,1.29,2.511,-9.0,104.85,-45.75,27.0,175,0.141,1061.4701868881637
539966,4.226,4.853,-2.988,1.517,0.93,1.849,-34.8,97.5,-47.25,27.2,174,0.14,1061.046277069119
540020,-1.669,9.898,-7.149,0.013,2.595,3.221,-34.8,97.5,-47.25,27.2,228,0.184,1060.6223672500741
540074,9.153,4.616,-11.413,3.175,-0.876,-0.602,-66.0,73.95,-38.85,27.1,169,0.136,1060.1984574310293
540128,-1.154,2.947,-5.935,-3.131,2.96,5.469,-66.0,73.95,-38.85,27.0,1536,1.238,1059.7745476119844
540182,9.562,11.564,-8.346,4.313,-0.38,-0.804,-76.95,47.7,-21.75,27.0,167,0.135,1059.3506377929398
540236,2.059,-2.207,-5.93,-0.891,1.521,3.573,-76.95,47.7,-21.75,27.2,178,0.143,1058.926727973895
540290,7.841,6.737,-6.953,1.011,1.092,1.41,-75.45,33.75,-12.9,26.9,185,0.149,1058.50281815485
540344,7.513,1.331,-7.106,0.367,1.078,1.762,-80.1,22.8,-5.1,26.8,160,0.129,1058.0789083358054
540398,7.568,1.834,-4.515,1.164,0.57,1.534,-80.1,22.8,-5.1,26.9,157,0.127,1057.6549985167605
540452,8.468,1.76,-6.68,0.869,0.7,1.712,-80.1,22.8,-5.1,26.9,160,0.129,1057.2310886977157
540506,9.979,3.036,-7.377,0.374,0.735,1.315,-80.1,22.8,-5.1,27.0,157,0.127,1056.807178878671
540560,7.408,-0.625,-4.97,0.237,0.707,1.42,-77.85,-4.95,7.95,27.1,163,0.131,1056.3832690596262
540614,9.754,2.993,-8.157,0.311,0.462,0.57,-77.85,-4.95,7.95,27.2,165,0.133,1055.9593592405813
540668,9.234,-0.318,-5.229,-0.51,0.611,0.722,-77.85,-4.95,7.95,27.2,157,0.127,1055.5354494215367
540722,9.208,2.909,-7.422,0.701,-0.271,-0.553,-77.85,-4.95,7.95,27.1,160,0.129,1055.1115396024918
540776,13.613,4.413,-8.99,-0.688,-0.674,-1.427,-72.45,-13.2,15.9,26.8,171,0.138,1054.687629783447
540830,10.482,1.326,-7.24,-1.469,-0.74,-1.622,-72.45,-13.2,15.9,26.8,139,0.112,1054.2637199644023
540884,11.092,1.741,-7.76,-1.283,-1.375,-2.16,-77.55,-4.8,9.3,27.0,139,0.112,1053.8398101453574
540938,9.675,3.151,-7.592,-1.375,-1.435,-2.43,-77.55,-4.8,9.3,27.0,164,0.132,1053.4159003263126
540992,6.687,1.358,-6.627,-0.307,-2.329,-3.12,-81.3,18.3,-4.5,27.2,145,0.117,1052.991990507268
541046,10.288,6.524,-7.46,-2.283,-1.143,-1.546,-77.1,38.25,-19.35,27.1,268,0.216,1052.568080688223
541100,4.106,2.71,-6.112,0.008,-2.316,-3.676,-77.1,38.25,-19.35,27.0,735,0.592,1052.1441708691782
541154,4.003,4.978,-5.21,-1.879,-1.018,-1.556,-77.1,38.25,-19.35,27.1,1959,1.579,1051.7202610501336
541208,1.573,6.33,-5.782,-0.587,-1.53,-2.612,-77.1,38.25,-19.35,27.2,293,0.236,1051.2963512310887
541262,1.154,4.882,-4.245,-1.462,-0.619,-1.444,-54.9,85.65,-51.3,26.8,837,0.675,1050.8724414120438
541316,-0.575,6.347,-4.286,0.048,-1.703,-2.494,-54.9,85.65,-51.3,26.9,1115,0.899,1050.4485315929992
541370,-1.077,7.46,-4.271,-1.907,-0.194,-1.186,-54.9,85.65,-51.3,27.0,1901,1.532,1050.0246217739543
541424,-3.304,6.12,-2.945,-0.477,-0.998,-2.098,-54.9,85.65,-51.3,27.2,2491,2.007,1049.6007119549095
541478,-2.349,7.582,-3.249,-0.395,-0.561,-1.802,-12.0,106.5,-42.45,27.1,2728,2.198,1049.1768021358648
541532,-6.244,5.423,-2.813,-0.565,-0.379,-1.791,-12.0,106.5,-42.45,27.0,2927,2.359,1048.75289231682
541586,-3.656,7.824,-3.577,-0.527,-0.461,-1.727,3.3,107.4,-39.75,27.1,3055,2.462,1048.328982497775
541640,-6.998,4.954,-2.181,-0.876,0.258,-1.216,15.6,105.45,-32.4,27.0,3131,2.523,1047.9050726787304
541694,-5.222,5.626,-2.358,-0.326,-0.16,-1.513,15.6,105.45,-32.4,27.0,2781,2.241,1047.4811628596856
541748,-9.175,3.795,-0.443,-1.134,0.564,-0.067,26.25,103.05,-24.9,27.2,2663,2.146,1047.0572530406407
541802,-10.637,3.39,0.139,0.751,0.08,-0.428,26.25,103.05,-24.9,27.0,3032,2.443,1046.633343221596
541856,-10.506,2.796,-1.547,0.442,0.262,0.687,26.55,103.05,-24.6,27.1,4095,3.3,1046.2094334025512
541910,-8.449,4.827,-1.556,0.163,0.732,1.87,26.55,103.05,-24.6,27.0,1815,1.463,1045.7855235835063
541964,-5.567,3.548,-0.369,0.616,0.772,2.324,16.5,106.8,-28.2,27.0,1523,1.227,1045.3616137644615
542018,-2.543,5.521,-3.443,1.743,0.442,2.066,16.5,106.8,-28.2,27.2,603,0.486,1044.9377039454168
542072,-0.462,6.977,-4.322,0.142,1.392,2.849,16.5,106.8,-28.2,27.2,186,0.15,1044.513794126372
542126,-1.635,7.161,-4.731,0.974,1.221,2.582,16.5,106.8,-28.2,27.0,137,0.11,1044.089884307327
542180,6.383,8.631,-5.99,0.868,0.557,1.516,-34.95,100.05,-38.7,27.0,149,0.12,1043.6659744882822
542234,-1.137,6.503,-3.012,-0.075,1.268,3.303,-34.95,100.05,-38.7,27.0,160,0.129,1043.2420646692376
542288,8.179,10.484,-7.69,0.826,1.334,2.168,-34.95,100.05,-38.7,27.2,1024,0.825,1042.8181548501927
542342,-1.499,-0.026,-6.024,1.538,-0.151,1.68,-76.5,55.35,-21.3,27.2,1135,0.915,1042.3942450311479
542396,9.831,13.618,-7.321,-1.81,1.771,4.25,-76.5,55.35,-21.3,27.1,176,0.142,1041.9703352121032
542450,2.602,-1.52,-5.851,2.829,-0.551,0.193,-77.55,38.85,-12.15,27.2,160,0.129,1041.5464253930584
542504,8.873,8.509,-7.738,-1.39,2.025,3.609,-77.55,38.85,-12.15,27.2,181,0.146,1041.1225155740135
542558,6.457,1.707,-4.219,1.644,0.73,0.926,-80.25,30.3,-10.05,26.9,148,0.119,1040.6986057549689
542612,10.64,3.134,-6.737,0.696,1.232,1.922,-80.25,30.3,-10.05,27.0,155,0.125,1040.274695935924
542666,7.132,1.99,-5.205,0.654,1.203,1.905,-82.35,16.95,-4.35,26.8,144,0.116,1039.8507861168791
542720,10.142,0.754,-5.878,1.421,0.984,1.178,-82.35,16.95,-4.35,26.8,165,0.133,1039.4268762978345
542774,10.477,0.263,-6.376,1.021,0.582,1.283,-81.3,1.35,7.05,27.2,183,0.147,1039.0029664787896
542828,10.534,2.456,-7.396,0.785,0.461,0.669,-74.7,-9.45,14.4,26.9,165,0.133,1038.5790566597448
542882,9.878,0.982,-6.132,-0.3,0.824,1.053,-74.7,-9.45,14.4,27.1,165,0.133,1038.1551468407001
